Word	type	syllable	V_Quality	ID	Iteration	stress_level	stress_type	quality	Vowel_Duration_(ms)
gandgii	CVCC	gand	a	NW0	1	phrase	unstressed	1	79.99288366
gandgii	CVCC	gand	a	NW0	1	word	unstressed	1	54.55201263
gandyo	CVCC	gand	a	NW0	1	phrase	primary	1	77.29755583
gandyo	CVCC	gand	a	NW0	1	word	primary	1	78.54923977
godaa_	CVVC	daa_	aa	NW0	1	phrase	primary	1	154.764284
godaa_	CVVC	daa_	aa	NW0	1	word	primary	1	129.508514
istrii	CVCC	ist	i	NW0	1	word	unstressed	1	88.83264713
istriyo	CVCC	ist	i	NW0	1	word	primary	1	90.57408097
kaardaar	CVVC	daar	aa	NW0	1	phrase	secondary	1	142.3918171
kaardaar	CVVC	daar	aa	NW0	1	word	secondary	1	135.4406244
kaa_aa	CVV	kaa	aa	NW0	1	phrase	primary	1	115.2060044
kaa_aa	CVV	kaa	aa	NW0	1	word	primary	1	161.6755598
kaa_aaz	CVV	kaa	aa	NW0	1	phrase	secondary	1	131.0650542
kaa_aaz	CVV	kaa	aa	NW0	1	word	secondary	1	106.2925198
kaca	CV	ka	a	NW0	1	phrase	primary	1	79.84489214
kaca	CV	ka	a	NW0	1	word	primary	1	63.52212913
kacar	CV	ka	a	NW0	1	phrase	unstressed	1	68.77982531
kacar	CV	ka	a	NW0	1	word	unstressed	1	63.99844913
kadaar	CVVC	daar	aa	NW0	1	phrase	primary	1	139.4329067
kadaar	CVVC	daar	aa	NW0	1	word	primary	1	122.6073417
kutre	CVC	kut	u	NW0	1	phrase	primary	1	51.51310351
kutre	CVC	kut	u	NW0	1	word	primary	1	53.72392677
kutreez	CVC	kut	u	NW0	1	phrase	unstressed	1	65.19415727
kutreez	CVC	kut	u	NW0	1	word	unstressed	1	47.07731554
k_aba	CV	k_a	a	NW0	1	phrase	primary	1	68.19802369
k_aba	CV	k_a	a	NW0	1	word	primary	1	61.93090535
k_abaa_	CV	k_a	a	NW0	1	phrase	unstressed	1	61.57691833
k_abaa_	CV	k_a	a	NW0	1	word	unstressed	1	57.66753076
la_gaar	CVVC	gaar	aa	NW0	1	phrase	primary	1	142.8286267
la_gaar	CVVC	gaar	aa	NW0	1	word	primary	1	124.6243056
maza	CV	ma	a	NW0	1	phrase	primary	1	102.5152127
maza	CV	ma	a	NW0	1	word	primary	1	83.03971354
mazar	CV	ma	a	NW0	1	phrase	unstressed	1	81.10178294
mazar	CV	ma	a	NW0	1	word	unstressed	1	73.2275792
mazdaar	CVVC	daar	aa	NW0	1	phrase	primary	1	139.6712072
mazdaar	CVVC	daar	aa	NW0	1	word	primary	1	125.145705
mistrii	CVCC	mist	i	NW0	1	word	unstressed	1	47.27829424
mistriyo	CVCC	mist	i	NW0	1	word	primary	1	60.43113426
pat_re	CVC	pat_	a	NW0	1	phrase	primary	1	85.78128222
pat_re	CVC	pat_	a	NW0	1	word	primary	1	61.84140625
pat_reez	CVC	pat_	a	NW0	1	phrase	unstressed	1	79.27769842
pat_reez	CVC	pat_	a	NW0	1	word	unstressed	1	54.66544316
peekiiz	CVV	pee	ee	NW0	1	phrase	secondary	1	114.3095242
peekiiz	CVV	pee	ee	NW0	1	word	secondary	1	100.0256963
sa_gtoob	CVCC	sa_g	a	NW0	1	phrase	unstressed	1	71.90707701
sa_gtoob	CVCC	sa_g	a	NW0	1	word	unstressed	1	56.63302139
sa_gyo	CVCC	sa_g	a	NW0	1	phrase	primary	3	91.94544921
sa_gyo	CVCC	sa_g	a	NW0	1	word	primary	3	61.56866512
yaka	CV	ya	a	NW0	1	phrase	primary	1	79.75110553
yaka	CV	ya	a	NW0	1	word	primary	1	63.3866342
yaka_	CV	ya	a	NW0	1	phrase	unstressed	1	61.21990012
yaka_	CV	ya	a	NW0	1	word	unstressed	1	62.11792851
c_eebii	CVV	c_ee	ee	NW0	1	phrase	primary	1	138.1791045
c_eebii	CVV	c_ee	ee	NW0	1	word	primary	1	117.174206
c_eebiiz	CVV	c_ee	ee	NW0	1	phrase	secondary	1	130.4601882
c_eebiiz	CVV	c_ee	ee	NW0	1	word	secondary	1	105.2516738
_aa_gaar	CVVC	gaar	aa	NW0	1	phrase	secondary	1	138.6993256
_aa_gaar	CVVC	gaar	aa	NW0	1	word	secondary	1	116.076704
_eekii	CVV	_ee	ee	NW0	1	phrase	primary	1	128.8664392
_eekii	CVV	_ee	ee	NW0	1	word	primary	1	124.4747445
_eekiiz	CVV	_ee	ee	NW0	1	phrase	secondary	1	123.6632539
_eekiiz	CVV	_ee	ee	NW0	1	word	secondary	1	112.0493308
aazvaa_	CVVC	vaa_	aa	NW0	2	phrase	secondary	1	149.7210505
aazvaa_	CVVC	vaa_	aa	NW0	2	word	secondary	1	105.6165865
bazvaa_	CVVC	vaa_	aa	NW0	2	phrase	primary	1	139.8032429
bazvaa_	CVVC	vaa_	aa	NW0	2	word	primary	1	112.2476624
bee_ii	CVV	bee	e___	NW0	2	phrase	primary	1	123.1619544
bee_ii	CVV	bee	e___	NW0	2	word	primary	1	119.1650951
bee_iiz	CVV	bee	e___	NW0	2	phrase	secondary	1	117.8506489
bee_iiz	CVV	bee	e___	NW0	2	word	secondary	1	120.7168109
belti	CVC	bel	e	NW0	2	phrase	primary	3	106.8368703
belti	CVC	bel	e	NW0	2	word	primary	3	87.83611919
beltiiz	CVC	bel	e	NW0	2	phrase	unstressed	1	117.1070116
beltiiz	CVC	bel	e	NW0	2	word	unstressed	1	107.9187634
cuki	CV	cu	u	NW0	2	phrase	primary	1	73.55661363
cuki	CV	cu	u	NW0	2	word	primary	1	58.9250372
cukii_	CV	cu	u	NW0	2	phrase	unstressed	1	88.28893849
cukii_	CV	cu	u	NW0	2	word	unstressed	1	78.95611197
daa_daar	CVVC	daar	aa	NW0	2	phrase	secondary	1	70.11885846
daa_daar	CVVC	daar	aa	NW0	2	word	secondary	1	147.439068
d_oondaar	CVVC	daar	aa	NW0	2	phrase	secondary	1	128.1264937
d_oondaar	CVVC	daar	aa	NW0	2	word	secondary	1	123.8476184
gandgii	CVCC	gand	a	NW0	2	phrase	unstressed	1	74.94696691
gandgii	CVCC	gand	a	NW0	2	word	unstressed	1	60.05981217
gandyo	CVCC	gand	a	NW0	2	phrase	primary	2	89.74311224
gandyo	CVCC	gand	a	NW0	2	word	primary	2	66.0176918
ga_ku	CVC	ga_	a	NW0	2	word	primary	1	105.8504397
ga_ku	CVC	ga_	a	NW0	2	phrase	primary	1	77.03413475
ga_kuu	CVC	ga_	a	NW0	2	phrase	unstressed	1	78.37834821
ga_kuu	CVC	ga_	a	NW0	2	word	unstressed	1	80.04857357
godaa_	CVVC	daa_	aa	NW0	2	phrase	primary	1	152.788044
godaa_	CVVC	daa_	aa	NW0	2	word	primary	1	126.8157697
istrii	CVCC	ist	i	NW0	2	phrase	unstressed	1	95.11581906
istriyo	CVCC	ist	i	NW0	2	phrase	primary	1	110.1597097
kaardaar	CVVC	daar	aa	NW0	2	phrase	secondary	1	126.9452944
kaardaar	CVVC	daar	aa	NW0	2	word	secondary	1	122.8159235
kaa_aa	CVV	kaa	aa	NW0	2	phrase	primary	1	119.5932728
kaa_aa	CVV	kaa	aa	NW0	2	word	primary	1	121.6197822
kaa_aaz	CVV	kaa	aa	NW0	2	phrase	secondary	1	130.475999
kaa_aaz	CVV	kaa	aa	NW0	2	word	secondary	1	110.0441275
kaca	CV	ka	a	NW0	2	phrase	primary	1	70.55738872
kaca	CV	ka	a	NW0	2	phrase	primary	1	72.96303252
kaca	CV	ka	a	NW0	2	word	primary	1	64.53874008
kaca	CV	ka	a	NW0	2	word	primary	1	63.58391227
kacar	CV	ka	a	NW0	2	phrase	unstressed	1	74.34945286
kacar	CV	ka	a	NW0	2	word	unstressed	1	63.34031723
kadaar	CVVC	daar	aa	NW0	2	phrase	primary	1	140.5109197
kadaar	CVVC	daar	aa	NW0	2	word	primary	1	145.6607182
kutre	CVC	kut	u	NW0	2	phrase	primary	1	53.85633174
kutre	CVC	kut	u	NW0	2	word	primary	1	61.21915509
kutreez	CVC	kut	u	NW0	2	phrase	unstressed	1	48.7896077
kutreez	CVC	kut	u	NW0	2	word	unstressed	1	48.2098064
k_aba	CV	k_a	a	NW0	2	phrase	primary	1	78.32127438
k_aba	CV	k_a	a	NW0	2	word	primary	1	59.4673157
k_abaa_	CV	k_a	a	NW0	2	phrase	unstressed	1	68.47542351
k_abaa_	CV	k_a	a	NW0	2	word	unstressed	1	73.67340686
la_gaar	CVVC	gaar	aa	NW0	2	phrase	primary	1	151.7385204
la_gaar	CVVC	gaar	aa	NW0	2	word	primary	1	124.5328419
maza	CV	ma	a	NW0	2	phrase	primary	1	84.06562031
maza	CV	ma	a	NW0	2	word	primary	1	83.6303834
mazar	CV	ma	a	NW0	2	phrase	unstressed	1	80.42307847
mazar	CV	ma	a	NW0	2	word	unstressed	1	75.21802083
mazdaar	CVVC	daar	aa	NW0	2	phrase	primary	1	147.319494
mazdaar	CVVC	daar	aa	NW0	2	word	primary	1	137.5019676
muski	CVC	mus	u	NW0	2	phrase	primary	1	77.50589857
muski	CVC	mus	u	NW0	2	word	primary	1	63.11231169
muskii	CVC	mus	u	NW0	2	phrase	unstressed	1	64.37965571
muskii	CVC	mus	u	NW0	2	word	unstressed	1	50.16815476
pat_re	CVC	pat_	a	NW0	2	phrase	primary	1	78.01062226
pat_re	CVC	pat_	a	NW0	2	word	primary	1	90.82126323
pat_reez	CVC	pat_	a	NW0	2	phrase	unstressed	1	74.33694172
pat_reez	CVC	pat_	a	NW0	2	phrase	unstressed	1	82.51970109
pat_reez	CVC	pat_	a	NW0	2	word	unstressed	1	60.07873932
pat_reez	CVC	pat_	a	NW0	2	word	unstressed	1	47.96843434
peekii	CVV	pee	ee	NW0	2	phrase	primary	1	119.016604
peekii	CVV	pee	ee	NW0	2	phrase	primary	1	130.7981818
peekii	CVV	pee	ee	NW0	2	word	primary	1	103.7054962
peekii	CVV	pee	ee	NW0	2	word	primary	1	109.4415404
peekiiz	CVV	pee	ee	NW0	2	phrase	secondary	1	137.3736715
peekiiz	CVV	pee	ee	NW0	2	word	secondary	1	104.6079487
yaka	CV	ya	a	NW0	2	phrase	primary	1	77.56677303
yaka	CV	ya	a	NW0	2	word	primary	1	68.54711806
yaka	CV	ya	a	NW0	2	phrase	primary	1	72.56402244
yaka	CV	ya	a	NW0	2	word	primary	1	75.37824074
yaka_	CV	ya	a	NW0	2	phrase	unstressed	1	50.6870916
yaka_	CV	ya	a	NW0	2	word	unstressed	1	73.09232955
c_eebii	CVV	c_ee	ee	NW0	2	phrase	primary	1	146.9355159
c_eebii	CVV	c_ee	ee	NW0	2	word	primary	1	132.4197695
c_eebiiz	CVV	c_ee	ee	NW0	2	phrase	secondary	1	106.8232019
c_eebiiz	CVV	c_ee	ee	NW0	2	word	secondary	1	96.81597222
_aa_gaar	CVVC	gaar	aa	NW0	2	phrase	secondary	1	133.7789151
_aa_gaar	CVVC	gaar	aa	NW0	2	word	secondary	1	115.3638355
_eekii	CVV	_ee	ee	NW0	2	phrase	primary	1	118.699226
_eekii	CVV	_ee	ee	NW0	2	word	primary	1	94.74343885
_eekiiz	CVV	_ee	ee	NW0	2	phrase	secondary	1	104.9299044
_eekiiz	CVV	_ee	ee	NW0	2	word	secondary	1	104.1101421
